       0.396   -0.798895    0.642205    -3.97983    -4.78635
       0.397   -0.802875    0.637418    -3.95055     -4.8099
       0.398   -0.806825    0.632608    -3.92113    -4.83325
       0.399   -0.810746    0.627775    -3.89157    -4.85643
         0.4   -0.814638    0.622919    -3.86188    -4.87941
       0.401     -0.8185    0.618039    -3.83206    -4.90222
       0.402   -0.822332    0.613137    -3.80211    -4.92483
       0.403   -0.826134    0.608212    -3.77203    -4.94726
       0.404   -0.829906    0.603265    -3.74182     -4.9695
       0.405   -0.833648    0.598295    -3.71149    -4.99155
       0.406   -0.837359    0.593304    -3.68103    -5.01341
       0.407    -0.84104    0.588291    -3.65044    -5.03508
       0.408   -0.844691    0.583255    -3.61973    -5.05656
       0.409    -0.84831    0.578199     -3.5889    -5.07785
        0.41   -0.851899    0.573121    -3.55795    -5.09895
       0.411   -0.855457    0.568022    -3.52688    -5.11985
       0.412   -0.858984    0.562902    -3.49569    -5.14056
       0.413    -0.86248    0.557762    -3.46438    -5.16108
       0.414   -0.865944    0.552601    -3.43296     -5.1814
       0.415   -0.869377    0.547419    -3.40142    -5.20153
       0.416   -0.872779    0.542218    -3.36977    -5.22146
       0.417   -0.876148    0.536996    -3.33801    -5.24119
       0.418   -0.879486    0.531755    -3.30613    -5.26073
       0.419   -0.882792    0.526494    -3.27415    -5.28006
        0.42   -0.886067    0.521214    -3.24205     -5.2992
       0.421   -0.889309    0.515915    -3.20986    -5.31814
       0.422   -0.892519    0.510597    -3.17755    -5.33689
       0.423   -0.895696     0.50526    -3.14514    -5.35543
       0.424   -0.898841    0.499905    -3.11263    -5.37377
       0.425   -0.901954    0.494531    -3.08001    -5.39191
       0.426   -0.905034    0.489139    -3.04729    -5.40985
       0.427   -0.908081    0.483729    -3.01448    -5.42758
       0.428   -0.911096    0.478301    -2.98156    -5.44511
       0.429   -0.914077    0.472856    -2.94855    -5.46244
        0.43   -0.917026    0.467394    -2.91545    -5.47957
       0.431   -0.919941    0.461914    -2.88224    -5.49649
       0.432   -0.922823    0.456418    -2.84895    -5.51321
       0.433   -0.925672    0.450905    -2.81556    -5.52972
       0.434   -0.928488    0.445375    -2.78209    -5.54603
       0.435    -0.93127    0.439829    -2.74852    -5.56213
       0.436   -0.934019    0.434267    -2.71487    -5.57803
       0.437   -0.936733    0.428689    -2.68113    -5.59371
       0.438   -0.939415    0.423095     -2.6473    -5.60919
       0.439   -0.942062    0.417486    -2.61339    -5.62447
        0.44   -0.944675    0.411861     -2.5794    -5.63953
       0.441   -0.947255    0.406222    -2.54532    -5.65439
       0.442     -0.9498    0.400567    -2.51117    -5.66903
       0.443   -0.952311    0.394898    -2.47693    -5.68347
       0.444   -0.954788    0.389215    -2.44262     -5.6977
       0.445   -0.957231    0.383517    -2.40823    -5.71172
       0.446   -0.959639    0.377805    -2.37377    -5.72552
       0.447   -0.962013     0.37208    -2.33924    -5.73912
       0.448   -0.964352    0.366341    -2.30463    -5.75251
       0.449   -0.966657    0.360588    -2.26995    -5.76568
        0.45   -0.968926    0.354823     -2.2352    -5.77864
       0.451   -0.971162    0.349044    -2.20038    -5.79139
       0.452   -0.973362    0.343253     -2.1655    -5.80393
       0.453   -0.975528    0.337449    -2.13055    -5.81626
       0.454   -0.977658    0.331632    -2.09553    -5.82837
       0.455   -0.979754    0.325804    -2.06045    -5.84027
       0.456   -0.981814    0.319964    -2.02531    -5.85195
       0.457   -0.983839    0.314112    -1.99011    -5.86342
       0.458   -0.985829    0.308248    -1.95485    -5.87468
       0.459   -0.987784    0.302374    -1.91954    -5.88572
        0.46   -0.989704    0.296488    -1.88416    -5.89655
       0.461   -0.991588    0.290591    -1.84873    -5.90717
       0.462   -0.993437    0.284684    -1.81325    -5.91756
       0.463    -0.99525    0.278767    -1.77771    -5.92775
       0.464   -0.997028    0.272839    -1.74213    -5.93772
       0.465    -0.99877    0.266901    -1.70649    -5.94747
       0.466    -1.00048    0.260954     -1.6708      -5.957
       0.467    -1.00215    0.254997    -1.63507    -5.96632
       0.468    -1.00378     0.24903    -1.59929    -5.97543
       0.469    -1.00538    0.243055    -1.56347    -5.98432
        0.47    -1.00694    0.237071     -1.5276    -5.99299
       0.471    -1.00847    0.231078    -1.49169    -6.00144
       0.472    -1.00996    0.225076    -1.45574    -6.00968
       0.473    -1.01142    0.219067    -1.41975     -6.0177
       0.474    -1.01284    0.213049    -1.38373     -6.0255
       0.475    -1.01422    0.207023    -1.34766    -6.03309
       0.476    -1.01557     0.20099    -1.31156    -6.04046
       0.477    -1.01688     0.19495    -1.27543    -6.04761
       0.478    -1.01816    0.188902    -1.23926    -6.05454
       0.479     -1.0194    0.182848    -1.20306    -6.06126
        0.48     -1.0206    0.176786    -1.16684    -6.06776
       0.481    -1.02177    0.170719    -1.13058    -6.07404
       0.482     -1.0229    0.164645    -1.09429     -6.0801
       0.483    -1.02399    0.158565    -1.05798    -6.08594
       0.484    -1.02505    0.152479    -1.02165    -6.09157
       0.485    -1.02607    0.146387    -0.98529    -6.09698
       0.486    -1.02706     0.14029   -0.948909    -6.10217
       0.487    -1.02801    0.134188   -0.912506    -6.10714
       0.488    -1.02892    0.128081   -0.876085     -6.1119
       0.489    -1.02979    0.121969   -0.839644    -6.11643
        0.49    -1.03063    0.115852   -0.803187    -6.12075
       0.491    -1.03144    0.109732   -0.766714    -6.12485
       0.492     -1.0322    0.103607   -0.730227    -6.12873
       0.493    -1.03293   0.0974781   -0.693726    -6.13239
       0.494    -1.03363   0.0913457   -0.657214    -6.13584
       0.495    -1.03429   0.0852099   -0.620692    -6.13907
       0.496    -1.03491   0.0790708    -0.58416    -6.14208
       0.497    -1.03549   0.0729287    -0.54762    -6.14487
       0.498    -1.03604   0.0667839   -0.511073    -6.14744
       0.499    -1.03655   0.0606364   -0.474522     -6.1498
         0.5    -1.03702   0.0544866   -0.437966    -6.15194
       0.501    -1.03746   0.0483347   -0.401408    -6.15386
       0.502    -1.03786   0.0421808   -0.364848    -6.15556
       0.503    -1.03823   0.0360253   -0.328288    -6.15705
       0.504    -1.03856   0.0298682   -0.291729    -6.15832
       0.505    -1.03885   0.0237099   -0.255173    -6.15937
